date,tweet 
2021-07-24 14:09:08,"b'Es incre\xc3\xadble que los canales de ""deportes"", no est\xc3\xa9n pasando los #JuegosOlimpicos \nSi uno no tiene #Claro, le toca\xe2\x80\xa6 https://t.co/qZ7BI6mpQu'"
2021-07-24 12:41:20,b'\xe2\x9c\x85 #Falla Moderada de internet que ya termin\xc3\xb3: #Claro en #Rep\xc3\xbablicaDominicana desde las 01:45 AM resuelta despu\xc3\xa9s de\xe2\x80\xa6 https://t.co/8HTdtn12x1'
2021-07-24 12:23:44,b'Oigan que buen\xc3\xadsima la cobertura de los #JJOO2020 por parte de #Claro en sus canales de YouTube: Marca Claro y Claro Sports.'
2021-07-24 11:51:07,b'\xf0\x9f\x94\xa5 #Falla Moderada de internet en curso: #Claro en #Rep\xc3\xbablicaDominicana desde las 01:45 AM por 6 horas.\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4 Mapa en\xe2\x80\xa6 https://t.co/hWeKBOytsg'
2021-07-24 08:51:08,b'\xf0\x9f\x94\xa5 #Falla Moderada de internet en curso: #Claro en #Rep\xc3\xbablicaDominicana desde las 01:45 AM por 3 horas.\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4 Mapa en\xe2\x80\xa6 https://t.co/wFhUSAL2HR'
2021-07-24 08:41:52,b'#RichardCarapaz una bala mijiiin!!!!!\nLa narraci\xc3\xb3n de #claro de las #olimpiadastokio2021 es una basura!!'
2021-07-24 08:02:47,b'@oidoracritica Es se\xc3\xb1al comprada a #Claro'
2021-07-24 06:51:10,b'\xf0\x9f\x94\xa5 #Falla Moderada de internet en curso: #Claro en #Rep\xc3\xbablicaDominicana desde las 01:45 AM por una hora.\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4 Mapa en\xe2\x80\xa6 https://t.co/m32NbmP3j7'
2021-07-24 06:37:30,"b'RT @dianardeibarra: #CLARO QUE VALE LA PENA\nLa vida por momentos se presenta dif\xc3\xadcil, pero vale la pena vivir, aunque tengamos que sufrir,\xe2\x80\xa6'"
2021-07-24 06:37:28,b'RT @dianardeibarra: #CLARO QUE VALE LA PENA\nVale la pena estar en la oscuridad y tocar fondo porque de ah\xc3\xad en adelante empezaremos a subir\xe2\x80\xa6'
2021-07-24 06:37:26,"b'RT @dianardeibarra: #CLARO QUE VALE LA PENA\nVale la pena respirar profundo y sonre\xc3\xadr, para hacer m\xc3\xa1s ligero ese momento que nos pone en pau\xe2\x80\xa6'"
2021-07-24 05:56:09,b'\xf0\x9f\x94\xa5 #Falla Moderada de internet detectada: #Claro en #Rep\xc3\xbablicaDominicana desde las 01:45 AM.\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4 Mapa en vivo y an\xc3\xa1l\xe2\x80\xa6 https://t.co/xxAhC0Zkra'
2021-07-24 05:35:51,"b'@SolReyes_ Ya con @CaracolSports, en estos casos si no voy con la se\xc3\xb1al de #claro, han hablado de todo menos de la prueba.'"
2021-07-24 05:15:34,"b'#CaracolSports  vs #clarosport gana #claro. Transmision gratis por YouTube, 4 opciones de canales y diferentes moda\xe2\x80\xa6 https://t.co/GIXXcjgqlx'"
2021-07-24 04:59:42,"b'@Mediagalleta #Claro #JuegosOlimpicos2021 la transmisi\xc3\xb3n de las ni\xc3\xb1as de M\xc3\xa9xico es por dem\xc3\xa1s mediocre, me encanto c\xe2\x80\xa6 https://t.co/2JDvANLhTF'"
2021-07-24 04:55:07,b'Se le acabo el saldo a los conductores de la Carrera en ruta\n#Claro atender.'
2021-07-24 04:13:04,b'@MariannaAlfa #Claro #Sports\n\n#youtube EN VIVO #\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe'
2021-07-24 04:01:36,"b'@Flacomb En Youtube, el canal de #Claro.'"
2021-07-24 03:59:41,b'Gracias #ClaroTV Saludos desde Punta del Este. Uruguay #Claro #clarovideo https://t.co/UftqVPaOI9'
2021-07-24 03:37:29,"b'Si quieren ver los Ol\xc3\xadmpicos, en el canal de YouTube de Claro Sports tienen TODO (o casi, no s\xc3\xa9 pero hay mucho!!)\xe2\x80\xa6 https://t.co/9Y21jhVltB'"
2021-07-24 03:23:53,"b'#CLARO QUE VALE LA PENA\nVale la pena respirar profundo y sonre\xc3\xadr, para hacer m\xc3\xa1s ligero ese momento que nos pone en\xe2\x80\xa6 https://t.co/ojU8uDThSl'"
2021-07-24 03:23:17,b'#CLARO QUE VALE LA PENA\nVale la pena estar en la oscuridad y tocar fondo porque de ah\xc3\xad en adelante empezaremos a su\xe2\x80\xa6 https://t.co/gVZQ8NHsza'
2021-07-24 03:22:48,"b'#CLARO QUE VALE LA PENA\nLa vida por momentos se presenta dif\xc3\xadcil, pero vale la pena vivir, aunque tengamos que sufr\xe2\x80\xa6 https://t.co/xFmfstmP2C'"
2021-07-24 03:16:09,b'Acaso #Tigo no piensa pasar nada de los juegos ol\xc3\xadmpicos por tv?...\xf0\x9f\xa4\x94\xf0\x9f\x98\x90  Mm #Claro les est\xc3\xa1 ganando... \xf0\x9f\x98\x92'
2021-07-24 03:13:20,b'RT @Z_aleksei: 5 dias de intermitencia en la red mas inestable y con peor servicio del pa\xc3\xads #claro por supuesto que es @ClaroColombia'
2021-07-24 02:49:27,b'5 dias de intermitencia en la red mas inestable y con peor servicio del pa\xc3\xads #claro por supuesto que es @ClaroColombia'
2021-07-24 02:48:56,"b'@mario_sabato deber\xc3\xadas estar relatando la prueba de ruta en los #JuegosOlimpicos, la transmisi\xc3\xb3n de #Claro est\xc3\xa1 aburrid\xc3\xadsima'"
2021-07-24 02:27:44,b'#VoxenTokio2021\n\xc2\xbfNo sabes por donde ver la competencia de ciclismo de ruta? #claro la esta pasando por YouTube!\xe2\x80\xa6 https://t.co/FsYF2U7ixj'
2021-07-24 02:25:59,b'@MarcaClaro Holaaa excelente partido voleibol masculino \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 vs \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 \nSaludos desde Bogot\xc3\xa1- Colombia.\n\nAtte. Danny y Ca\xe2\x80\xa6 https://t.co/98uZzpOjcm'
2021-07-24 00:42:03,b'Gracias #Claro por los 4 canales #Streaming de las #olimpiadastokio2021 &lt;3&lt;3'
2021-07-24 00:05:19,b'RT @wilsondjdiaz: Los datos y la se\xc3\xb1al de @ClaroTeAyuda  @ClaroColombia hoy si a sido fatal que servicios tan p\xc3\xa9simo \xf0\x9f\xa5\xba\xf0\x9f\x91\x80 \xc2\xbfPorqu\xc3\xa9? #claro'
2021-07-23 23:48:22,b'Pude probar el internet de #Claro y de verdad me qued\xc3\xa9 sorprendido... Ahora que estoy en mi otra casa sigo con la w\xe2\x80\xa6 https://t.co/rL1xzH5B1u'
2021-07-23 23:44:37,b'Los datos y la se\xc3\xb1al de @ClaroTeAyuda  @ClaroColombia hoy si a sido fatal que servicios tan p\xc3\xa9simo \xf0\x9f\xa5\xba\xf0\x9f\x91\x80 \xc2\xbfPorqu\xc3\xa9? #claro'
2021-07-23 23:41:00,b'@ClaroRDServicio @IndotelRD #Claro presenta aver\xc3\xadas en el Wifi desde la tarde de hoy!!'
2021-07-23 23:01:14,b'RT @HackerGirlMx: #Hacker hoy comenzaron los #JuegosOlimpicos mediante la #APP #Olympics pueden enterarse del calendario oficial y mediante\xe2\x80\xa6'
2021-07-23 23:00:01,b'#Hacker hoy comenzaron los #JuegosOlimpicos mediante la #APP #Olympics pueden enterarse del calendario oficial y me\xe2\x80\xa6 https://t.co/iOKRCBJt16'
2021-07-23 22:32:14,b'RT @PonleMas: \xc2\xa1Ponte Pilas!\nNo te quedes incomunicado!\xe2\x81\xa3\n\xe2\x81\xa3\nRealiza la #Recarga de tu #Operadora \xf0\x9f\x93\xb1 #Claro #Movistar #Tuenti y #CNT en los PDv\xe2\x80\xa6'
2021-07-23 21:57:00,"b'Del 1 al 10, \xc2\xbfqu\xc3\xa9 tan enamorado est\xc3\xa1s? Si pensaste en el n\xc3\xbamero 10 encuentra la canci\xc3\xb3n perfecta para dedicarle a t\xe2\x80\xa6 https://t.co/jsIIQCRCEc'"
2021-07-23 21:01:27,b'\xc2\xa1Ponte Pilas!\nNo te quedes incomunicado!\xe2\x81\xa3\n\xe2\x81\xa3\nRealiza la #Recarga de tu #Operadora \xf0\x9f\x93\xb1 #Claro #Movistar #Tuenti y #CNT\xe2\x80\xa6 https://t.co/4ep8pLb5Fs'
2021-07-23 20:09:50,b'@natibgala \xc2\xa1Hola! Con nosotros dejar\xc3\xa1s las preocupaciones de un lado y disfrutar\xc3\xa1s del servicio que necesitas. An\xc3\xadm\xe2\x80\xa6 https://t.co/uD2qjOBRVG'
2021-07-23 17:05:57,b'Me parece que me voy de @ClaroArgentina me est\xc3\xa1n ofreciendo una portabilidad en #personal muuuuyyyy interesante #claro chau chau'
2021-07-23 16:55:07,"b'@jbenavides78 \xc2\xa1Hola, Jorge! \xf0\x9f\x99\x8c Si eres #Claro con un plan Max o Internet fijo, desde hoy, vive los Juegos Ol\xc3\xadmpicos\xe2\x80\xa6 https://t.co/02uNkPA4u8'"
2021-07-23 16:32:32,b'Cualquier momento es perfecto para escuchar tu canci\xc3\xb3n favorita \xf0\x9f\x8e\xb6 por #ClaroM\xc3\xbasica \xe2\x80\xbc\xef\xb8\x8f\n\nPara adquirirlo \xf0\x9f\x93\xb2\nLl\xc3\xa1manos \xf0\x9f\x93\x9e\xe2\x80\xa6 https://t.co/WFrrGuqlDe'
2021-07-23 16:28:53,b'Alguien tiene #Movistar o #Claro como internet del hogar ? Funciona bien?'
2021-07-23 16:25:52,b'Se\xc3\xb1ores @ClaroColombia ya es hora de respetar a los usuarios y prestar un buen servicio que para eso se paga.\xe2\x80\xa6 https://t.co/SezPAXYlm3'
2021-07-23 15:37:08,b'El nombre de mi se\xc3\xb1al de internet se supera? Btw estoy sin net porque andan arreglando las redes #Claro qu\xc3\xa9 pas\xc3\xb3? H\xe2\x80\xa6 https://t.co/1fx5HiOCxC'
2021-07-23 15:13:40,b'Los mexicanos de #Claro me han hecho llorar! https://t.co/mbXlinqTEK'
2021-07-23 15:05:47,"b'Si van a ver los juegos ol\xc3\xadmpicos veanlos por #Claro Sport, ellos si se est\xc3\xa1n tomando enserio los juegos y adem\xc3\xa1s q\xe2\x80\xa6 https://t.co/mPDygN2HYe'"
2021-07-23 15:02:06,"b'@MarcaClaro #ClaroSports #Claro, gracias por transmitir por web la inauguraci\xc3\xb3n de las #Olimpiadas.\n\n#Streaming\xe2\x80\xa6 https://t.co/vtXNZ4YNyC'"
2021-07-23 14:55:10,b'Que porquer\xc3\xada es #claro se va la se\xc3\xb1al a cada rato'
2021-07-23 14:05:19,b'RT @jobandop: @juegosolimpicos @diazkarate @OfficialCOV Gracias #YouTube y #Claro por la transmisi\xc3\xb3n en vivo para Latinoam\xc3\xa9rica yo pude ver\xe2\x80\xa6'
2021-07-23 14:02:20,b'RT @soydeituango: Se\xc3\xb1ores @ClaroColombia Ituango Antioquia amaneci\xc3\xb3 sin se\xc3\xb1al #Claro debido al fuerte invierno de ayer jueves #Ayuda @Claro\xe2\x80\xa6'
2021-07-23 13:58:38,b'Se\xc3\xb1ores @ClaroColombia Ituango Antioquia amaneci\xc3\xb3 sin se\xc3\xb1al #Claro debido al fuerte invierno de ayer jueves #Ayuda @ClaroTeAyuda'
2021-07-23 13:25:10,b'@juegosolimpicos @diazkarate @OfficialCOV Gracias #YouTube y #Claro por la transmisi\xc3\xb3n en vivo para Latinoam\xc3\xa9rica y\xe2\x80\xa6 https://t.co/Fgpa5ntjbw'
2021-07-23 13:04:25,"b'RT @VillaFernando_: Esta es la firma de #PabloCeli en la notificaci\xc3\xb3n del juicio pol\xc3\xadtico, la misma firma de la glosa desvanecida a #Claro\xe2\x80\xa6'"
2021-07-23 12:57:27,b'Mk los de #Claro cada vez que sale un pa\xc3\xads latino tiene algo malo que decir.\n\n #JuegosOlimpicos #Tokyo2020 #OlympicGames #Olympics'
2021-07-23 12:13:32,b'Que alguien calle al se\xc3\xb1or de #Claro M\xc3\xa9xico. Nos va a volver locos.'
2021-07-23 12:09:41,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-23 11:56:19,"b'Me parece hermoso que el comentarista de #Claro explique algunas cosas, tanto del idioma Japon\xc3\xa9s como del pa\xc3\xads en s\xe2\x80\xa6 https://t.co/0voCdHWZHq'"
2021-07-23 11:55:08,"b'@Melquisedec70 Dese una pasada por la transmisi\xc3\xb3n de #Claro , buenos datos\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'"
2021-07-23 07:36:59,b'@RappiOficial  jajaja es neta? #profeco seguro es broma no? Jaja #claro https://t.co/sKKmaKZmsn'
2021-07-23 05:08:04,b'RT @hicharitin: La empresa #claro tiene mi celular iPhone dos semanas en mantenimiento despu\xc3\xa9s de haberlo comprando hac\xc3\xada dos Semanas atr\xc3\xa1s\xe2\x80\xa6'
2021-07-23 04:30:48,b'Latinoam\xc3\xa9rica: El Star One D2 de Embratel finalmente ser\xc3\xa1 lanzado el 30 de julio \n\n#Embratel \n#StarOne \n#Claro\xe2\x80\xa6 https://t.co/HnJFCtaCd8'
2021-07-23 03:12:25,b'N4.0 # 112 #PegasusProject  y rankings de #internet #Telmex #Claro #IFT con @perrusky @El_Campos y @hugonzalez0 bur\xe2\x80\xa6 https://t.co/HTahab7HGL'
2021-07-23 02:14:27,b'Mi internet est\xc3\xa1 kgdso #claro'
2021-07-23 01:46:10,b'@carvareloso #claro que si es mi favorita   Richard Gere y Julia Roberts son una pareja de mucha qu\xc3\xadmica'
2021-07-23 01:27:28,"b'#claro que mierda de servicio, de los 7 meses que han pasado este a\xc3\xb1o en 5 al menos han tenido \xe2\x80\x9cda\xc3\xb1os en el sector\xe2\x80\x9d\xe2\x80\xa6 https://t.co/2jE3ENvgXC'"
2021-07-23 01:18:05,b'T\xc3\xado @MarcaClaro qu\xc3\xa9 pas\xc3\xb3 con el tiro con arco? #VamosConTokyo #Claro'
2021-07-22 23:28:12,b'@elmostrador Ser\xc3\xa1 que iran a su condominio a ofrecerle un triple pack los de #Claro?'
2021-07-22 23:00:43,b'Quiero hacer una petici\xc3\xb3n para que @ClaroEcua se vaya del pa\xc3\xads. \xc2\xbfO acaso ya existe? #Claro #Ecuador\xe2\x80\xa6 https://t.co/Kyb14O8R49'
2021-07-22 22:47:45,b'@epigmenioibarra #CLARO HAY QUE VOTAR. #VOTO MASIVO JUICIO A EXPRESIDENTES DE LA REP\xc3\x9aBLICA CORRUPTOS'
2021-07-22 21:43:31,b'\xc2\xbfEst\xc3\xa1s preparado para lo mejor?\n\nEl nuevo \xf0\x9f\x93\xb1#TLC20E lleg\xc3\xb3 por todo lo alto con caracter\xc3\xadsticas incre\xc3\xadble \xf0\x9f\x92\xa5\n\nLl\xc3\xa1manos\xe2\x80\xa6 https://t.co/gc0u0RqVcS'
2021-07-22 21:13:37,"b'Hab\xc3\xada recargado saldo  y totalmente esa se\xc3\xb1al est\xc3\xa1 fatal, mldts dinero perdido\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1 @ClaroColombia \n#Claro'"
2021-07-22 20:39:56,b'Llam\xc3\xa9 a @claroguatemala para saber cuando iban a arreglar la se\xc3\xb1al...\n\nQue ya esta al 100% me dicen...\n\n\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\n\n#MalditaBasura \n#Claro'
2021-07-22 19:32:34,b'Esperando #Claro https://t.co/4efTq9CGUk'
2021-07-22 15:23:59,b'RT @firuchilandia: Todos los juegos ol\xc3\xadmpicos #JJOOTokio2020 los pasa #Claro en su canal de youtube https://t.co/PjAEAiZwnR Dato para los q\xe2\x80\xa6'
2021-07-22 15:13:03,b'Todos los juegos ol\xc3\xadmpicos #JJOOTokio2020 los pasa #Claro en su canal de youtube https://t.co/PjAEAiZwnR Dato para los que no sepan.'
2021-07-22 15:09:25,"b'@jikoohugs En #Claro queremos brindarte una nueva experiencia. Por ello, tenemos para ti grandes beneficios, promoc\xe2\x80\xa6 https://t.co/L6nyw3xJ9s'"
2021-07-22 15:07:45,b'@ferluisbarreto \xc2\xa1An\xc3\xadmate! Ven con nosotros y empieza a vivir la experiencia #Claro. \xf0\x9f\x98\x8e Tenemos incre\xc3\xadbles planes Hog\xe2\x80\xa6 https://t.co/u4AaKe5ftK'
2021-07-22 14:56:03,"b'Esa recocha de claro, quitando y poniendo el internet\n\n#divinase\xc3\xb1al\n#claro\n#malservicio'"
2021-07-22 14:08:12,b'@EmAlvarez82 @MovistarArg @TuentiAR #Claro te ofrece 80% de descuento Ema. \xf0\x9f\x98\x89'
2021-07-22 08:18:37,b'RT @outagedetect: \xe2\x9c\x85 #Falla Relevante de internet que ya termin\xc3\xb3: #Claro en #ElSalvador desde las 12:55 AM resuelta despu\xc3\xa9s de 40 minutos.\xe2\x80\xa6'
2021-07-22 07:41:09,b'\xe2\x9c\x85 #Falla Relevante de internet que ya termin\xc3\xb3: #Claro en #ElSalvador desde las 12:55 AM resuelta despu\xc3\xa9s de 40 minu\xe2\x80\xa6 https://t.co/ud8SGXUKUE'
2021-07-22 07:31:07,"b'\xf0\x9f\x92\xa5 #Falla Relevante de internet en curso: #Claro en #ElSalvador desde las 12:55 AM por 35 minutos, afectando\xe2\x80\xa6 https://t.co/vA2Imrq1CH'"
2021-07-22 07:18:57,"b'RT @outagedetect: \xf0\x9f\x92\xa5 #Falla Relevante de internet detectada: #Claro en #ElSalvador desde las 12:55 AM, afectando #SantaTecla #SanSalvador\xe2\x80\xa6'"
2021-07-22 07:06:07,"b'\xf0\x9f\x92\xa5 #Falla Relevante de internet detectada: #Claro en #ElSalvador desde las 12:55 AM, afectando #SantaTecla\xe2\x80\xa6 https://t.co/8eEChf1J6m'"
2021-07-22 06:11:19,"b'\xf0\x9f\xa4\xac a @claroecua\n\nClaro en Ecuador: velocidad, rendimiento, interrupciones y comentarios de los usuarios\n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/54SgpYejwT'"
2021-07-22 04:26:33,b'USA LA MEJOR RED QUE TIENE  COLOMBIA \n\nLO PAGAS A LOS 20 D\xc3\x8dAS DE ESTAR DISFRUTANDO  TU  SERVICIO \n\n75GB DE NAVEGACI\xe2\x80\xa6 https://t.co/xwnFBPunaK'
2021-07-22 03:53:49,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-22 03:02:45,"b'@willymjd \xc2\xa1Vamos, Willy! Ven con nosotros y empieza a vivir la experiencia #Claro. Tenemos incre\xc3\xadbles planes Hogar\xe2\x80\xa6 https://t.co/saUKgrdlEP'"
2021-07-22 02:09:01,"b'@Luuu93A \xc2\xa1Hola, Analu! No lo pienses m\xc3\xa1s y c\xc3\xa1mbiate a #Claro. \xc2\xa1Vamos! Con nosotros mejorar\xc3\xa1s tu experiencia. \xc2\xbfTe an\xe2\x80\xa6 https://t.co/uC1GfUKJCb'"
2021-07-21 23:03:48,"b'Siempre te damos M\xc3\x81S GIGAS \xf0\x9f\x94\xa5. Planes desde 30GB + apps ILIMITADAS + Minutos y mensajes ilimitados, por solo $55.900\xe2\x80\xa6 https://t.co/4LJYBUuOHx'"
2021-07-21 21:36:37,b'Local comercial ubicado en Plaza Santo Domingo con una \xc3\xa1rea de 117 m2  en dos niveles con divisiones en gypsum.\nVen\xe2\x80\xa6 https://t.co/OAl2uvrOJP'
2021-07-21 21:25:00,"b'\xf0\x9f\x93\xb2\xc2\xa1No te pierdas nada! Habla, comparte y con\xc3\xa9ctate cuando quieras. \n\xf0\x9f\x98\x8eRecarga y compra paquetes ahora en\xe2\x80\xa6 https://t.co/VD39LiYqfQ'"
2021-07-21 21:19:37,"b'RT @TodoClaro10: Cuanto m\xc3\xa1s #Claro, mejor. Especialistas en sector #Farma. #Madrid #LasRozas #Torrelodones \xe2\x80\xa2 info@todoclaro.es \xe2\x80\xa2 #Instagram\xe2\x80\xa6'"
2021-07-21 21:13:28,"b'RT @LaTribunahn: Tegucigalpa, Honduras.- Marca Claro y Claro Sports desarrollaron una multiplataforma digital que transformar\xc3\xa1 la forma en\xe2\x80\xa6'"
2021-07-21 21:12:03,"b'Tegucigalpa, Honduras.- Marca Claro y Claro Sports desarrollaron una multiplataforma digital que transformar\xc3\xa1 la fo\xe2\x80\xa6 https://t.co/CfIOJTFvd2'"
2021-07-21 20:32:34,b'La empresa #claro tiene mi celular iPhone dos semanas en mantenimiento despu\xc3\xa9s de haberlo comprando hac\xc3\xada dos Seman\xe2\x80\xa6 https://t.co/ENWbAFiGee'
2021-07-21 20:11:15,"b'@ClaroColombia para que una persona privada de la libertad en Espa\xc3\xb1a pueda llamar a Colombia, necesita una certific\xe2\x80\xa6 https://t.co/B2QUPjaENc'"
2021-07-21 19:48:53,b'En trato a los clientes @ClaroTeAyuda se parece a #buro #Claro'
2021-07-21 19:16:25,b'Estar\xc3\xada necesitando que me llame @ClaroArgentina para hacer el cambio de portabilidad de  una vez e irme de\xe2\x80\xa6 https://t.co/D7qjVaowCe'
2021-07-21 17:22:34,"b'Odio haberle cre\xc3\xaddo a #claro de venderme esta mierda de computador #Lenovo, de verdad que con ese dinero hubiera ar\xe2\x80\xa6 https://t.co/ykvSR1fwm3'"
2021-07-21 16:30:04,"b'Igualmente, ni #Bitel y #Claro superaron meta m\xc3\xadnima exigible.\n\nNota completa aqu\xc3\xad: https://t.co/ZoUCi6XlGr'"
2021-07-21 15:47:26,b'Mitad de semana con todo el Flow de #KarolG \xf0\x9f\x8e\xb6\n\nAdquiere #ClaroM\xc3\xbasica con solo una llamada \xf0\x9f\x93\x9e 305 734 2880 \xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xa6 https://t.co/cPC5ExcNOg'
2021-07-21 15:38:13,b'P\xc3\xa9simo servicio de @ClaroColombia  en @MallplazaNQS desorden y demora en la atenci\xc3\xb3n para comprar un equipo.\xe2\x80\xa6 https://t.co/TB5mVt4Yol'
2021-07-21 15:25:36,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 14:40:45,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 14:15:57,"b'@CLAUDIOT41 \xc2\xa1Hola, Claudio! Recuerda que si eres #Claro podr\xc3\xa1s vivir las olimpiadas en vivo desde este 23 de julio\xe2\x80\xa6 https://t.co/6il28Sohb3'"
2021-07-21 13:42:39,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 12:35:44,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 11:25:50,b'RT @johnsch58272320: #Claro #entel #movistar #wom sin se\xc3\xb1al en curimon y San Felipe.'
2021-07-21 06:53:14,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 06:48:16,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 06:09:38,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 05:45:16,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 05:30:31,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 05:20:21,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 05:12:50,b'Qui\xc3\xa9n se atreve a ponerle restricciones a un pais cuya poblaci\xc3\xb3n se vuelve loca cuando no tiene se\xc3\xb1al en sus tel\xc3\xa9fo\xe2\x80\xa6 https://t.co/oY2nITR4gH'
2021-07-21 05:07:51,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 04:58:13,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 04:34:34,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 03:59:08,b'p\xc3\xa9simo servicio @claroelsalvador  #claro'
2021-07-21 03:51:04,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 03:38:12,"b'@kreaTivoplay \xc2\xa1Hola, Armando! Ven con nosotros y empieza a vivir la experiencia #Claro. Solo s\xc3\xadguenos y env\xc3\xadanos un\xe2\x80\xa6 https://t.co/khau90iD3W'"
2021-07-21 03:30:09,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 02:59:38,"b'RT @WaykaPeru: Seg\xc3\xban los resultados del primer Ranking de la Calidad de Atenci\xc3\xb3n al Usuario de @OSIPTEL, #Telef\xc3\xb3nica tiene un bajo nivel de\xe2\x80\xa6'"
2021-07-21 02:51:37,"b'\xf0\x9f\x98\x8d a @claroargentina\n\nClaro en Argentina: velocidad, rendimiento, interrupciones y comentarios de los usuarios\n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/zzpVz2ETo5'"
2021-07-21 02:41:22,"b'Que p\xc3\xa9simo servicio  y mala  se\xc3\xb1al \xf0\x9f\x92\x94 a @claroteayuda\n\nClaro en Colombia: velocidad, rendimiento, interrupciones y c\xe2\x80\xa6 https://t.co/Jgf4n6jOod'"
