date,tweet
2021-07-21 17:44:11,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:39:08,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:37:09,"b'Inicia Hoy. Trabaja desde tu hogar, oficina o negocio con nuestro sistema de Recarga de Saldo a todas las Operadora\xe2\x80\xa6 https://t.co/IYpZVXe2or'"

2021-07-21 17:24:26,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:20:23,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:15:56,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 17:09:11,"b'\xf0\x9f\x92\xa9 a @movistarco porque malo el servicio aqu\xc3\xad en mariquita Tolima.\n\nMovistar en Colombia: velocidad, rendimiento, in\xe2\x80\xa6 https://t.co/JUnvChxwKo'"

2021-07-21 16:58:50,b'RT @LysmarAcevedo: Vamos para dos horas #sinluz en Guatire. No hay se\xc3\xb1al de #movistar ni #Digitel \xc2\xbfC\xc3\xb3mo progresa un pa\xc3\xads as\xc3\xad? \xc2\xa1Juguemos! \xc2\xbfQ\xe2\x80\xa6'

2021-07-21 16:54:43,b'#Empresas | La @sicsuper impuso una multa a Colombia Telecomunicaciones @PtelefonicaCol #Movistar por incurrir en p\xe2\x80\xa6 https://t.co/2CB2V0pZii'

2021-07-21 16:45:49,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 16:42:41,b'La ptm no tengo internet pero estoy al d\xc3\xada con mis pagos la csm #movistar'

2021-07-21 16:42:09,b'Vamos para dos horas #sinluz en Guatire. No hay se\xc3\xb1al de #movistar ni #Digitel \xc2\xbfC\xc3\xb3mo progresa un pa\xc3\xads as\xc3\xad? \xc2\xa1Juguemo\xe2\x80\xa6 https://t.co/PP6P1PI9p4'

2021-07-21 16:41:27,"b'#Movistar Y LA CONCHA DE TU MADRE!! weon . C\xc3\xb3mo los ubico, luego de esperar a la grabadora d\xc3\xa1ndome mil opciones , m\xe2\x80\xa6 https://t.co/491mdXlgSf'"

2021-07-21 16:31:20,b'#SinLuz Fuerte baj\xc3\xb3n de luz tumb\xc3\xb3 lineas tel\xc3\xa9fonicas. #Digitel #Movistar #Movilnet no responden Datos ni Llamadas.\xe2\x80\xa6 https://t.co/k0iUiY69oR'

2021-07-21 16:26:14,b'En nuestra galer\xc3\xada sur encontrar\xc3\xa1s el agente de servicio #Movistar para que puedas gestionar tus servicios como cam\xe2\x80\xa6 https://t.co/T9rUMNwLdH'

2021-07-21 15:58:09,"b'RT @indigoplaya: En #M\xc3\xa9xico cada vez hay menos quejas contra #Telcel, #AT&amp;T y #Movistar, pero hay m\xc3\xa1s contra #Izzi, #Megacable y....\nhttps:\xe2\x80\xa6'"

2021-07-21 15:56:23,"b'RT @MairielysVG: #SinLuz en Los Palos Grandes, #Chacao y los servicios de datos de #Movistar y #Digitel fallando.'"

2021-07-21 15:50:28,"b'RT @KarollaN2: Cada d\xc3\xada #Digitel sirve menos apenas se va la luz deja de funcionar, y #Movistar ni hablar \xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9'"

2021-07-21 15:49:41,b'Por publicidad enga\xc3\xb1osa imponen millonaria multa a Movistar.\n\nLa Superintendencia de Industria y Comercio\xc2\xa0impuso un\xe2\x80\xa6 https://t.co/Q5lnvykSS8'

2021-07-21 15:47:05,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 15:30:39,"b'En #M\xc3\xa9xico cada vez hay menos quejas contra #Telcel, #AT&amp;T y #Movistar, pero hay m\xc3\xa1s contra #Izzi, #Megacable y....\nhttps://t.co/82RSdmLbS0'"

2021-07-21 15:26:43,"b'@AyudaMovistarCL Se\xc3\xb1ores buenos dias, dos cosas\n\n1. Cu\xc3\xa1l es el usuario para ingresar a la app Movistar Play?\n2. Aun\xe2\x80\xa6 https://t.co/ZmyiLw4xh0'"

2021-07-21 15:19:22,"b'RT @MairielysVG: #SinLuz en Los Palos Grandes, #Chacao y los servicios de datos de #Movistar y #Digitel fallando.'"

2021-07-21 15:11:32,b'@CaraotaDigital Falla de energ\xc3\xada el\xc3\xa9ctrica en #Maracay \nSe\xc3\xb1al de ambas l\xc3\xadneas p\xc3\xa9simas Cada vez que hay un baj\xc3\xb3n o c\xe2\x80\xa6 https://t.co/tOJRCnT5c8'

2021-07-21 15:11:30,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 15:10:46,"b'RT @MairielysVG: #SinLuz en Los Palos Grandes, #Chacao y los servicios de datos de #Movistar y #Digitel fallando.'"

2021-07-21 15:08:46,"b'#SinLuz en Los Palos Grandes, #Chacao y los servicios de datos de #Movistar y #Digitel fallando.'"

2021-07-21 15:06:14,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 15:01:06,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 14:39:25,b'RT @Infobierzo: TENDENCIAS-Tecnolog\xc3\xada/ \xf0\x9f\x93\x9e Las operadoras dejar\xc3\xa1n de llamar a la hora de la siesta y los fines de semana\nhttps://t.co/vFfFmLV\xe2\x80\xa6'

2021-07-21 14:25:00,b'se cayo #movistar ??'

2021-07-21 13:56:09,"b'@MovistarArg desde el 22/06 SIN LINEA. H\xc3\xa1ganse cargo, no me puedo comunicar con NADIE.\n#irresponsables\n#Ladrones\xe2\x80\xa6 https://t.co/Xa8i1vlRa0'"

2021-07-21 13:46:57,b'RT @delatribudelos9: Que verg\xc3\xbcenza #tvn #movistar #movistarplay no se puede apoyar ala #rojafemenina @larojafeme @RECLAMO_CHILE https://t.c\xe2\x80\xa6'

2021-07-21 13:39:39,b'Hace m\xc3\xa1s de 10 minutos les envi\xc3\xa9 el dm y nadie me responde! @entel_ayuda @entel #Chile #Movistar #Wom https://t.co/kzuz98QAkE'

2021-07-21 13:36:22,b'Por que no responden los dm? @entel_ayuda @entel #Chile #Movistar https://t.co/kzuz98QAkE'

2021-07-21 13:31:57,b'Vamos pues se\xc3\xb1ores @entel_ayuda respondan el dm..... Es urgente! #Chile #Movistar #Wom https://t.co/jsCSxxUUit'

2021-07-21 13:26:29,b'Enviado #Entel #Chile #Movistar https://t.co/jsCSxxUUit'

2021-07-21 13:17:28,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 13:16:55,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 13:15:43,"b'Se\xc3\xb1ores de @entel_ayuda necesito que me resuelvan un problema grave que tengo, sus ejecutivos en su mayor\xc3\xada extranj\xe2\x80\xa6 https://t.co/q3whtNY8kh'"

2021-07-21 13:01:31,b'TENDENCIAS-Tecnolog\xc3\xada/ \xf0\x9f\x93\x9e Las operadoras dejar\xc3\xa1n de llamar a la hora de la siesta y los fines de semana\xe2\x80\xa6 https://t.co/OXHACCJ8t9'

2021-07-21 13:00:48,"b'@CLemoi @sandraperezr Casualmente ayer recib\xc3\xad la actualizaci\xc3\xb3n y le di aceptar . Espero no sea nada grave, porque h\xe2\x80\xa6 https://t.co/ttY5E2VGSr'"

2021-07-21 12:47:06,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 12:41:29,"b'Cada d\xc3\xada #Digitel sirve menos apenas se va la luz deja de funcionar, y #Movistar ni hablar \xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9'"

2021-07-21 12:33:06,b'Que verg\xc3\xbcenza #tvn #movistar #movistarplay no se puede apoyar ala #rojafemenina @larojafeme @RECLAMO_CHILE https://t.co/dc1ycnDiHT'

2021-07-21 12:31:52,b'RT @dieguikp: Cuando decides abandonar #movistar @movistar_es despu\xc3\xa9s de m\xc3\xa1s de 15 a\xc3\xb1os con ellos. Cada d\xc3\xada tienen m\xc3\xa1s competencia y siguen\xe2\x80\xa6'

2021-07-21 12:24:13,"b'#RecargaExpress: \n\nBuenos d\xc3\xadas, desde ya disponible con las recargas para todas las operadoras.\n\n#Digitel #Movistar\xe2\x80\xa6 https://t.co/yIbD4HUeSF'"

2021-07-21 12:22:46,"b'@AyudaMovistarVe Buenos d\xc3\xadas, me gustar\xc3\xada tener informaci\xc3\xb3n sobre si en algunas zonas de #Maracaibo hay problemas c\xe2\x80\xa6 https://t.co/6QqM1EErQ5'"

2021-07-21 12:04:29,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 12:03:38,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 12:01:29,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 11:43:36,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 11:39:26,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 11:25:50,b'RT @johnsch58272320: #Claro #entel #movistar #wom sin se\xc3\xb1al en curimon y San Felipe.'

2021-07-21 11:18:55,"b'RT @MobileHPlus: Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves 22 de J\xe2\x80\xa6'"

2021-07-21 11:06:34,b'RT @forestalcl: Ser\xc3\xa9 el \xc3\xbanico que tiene problemas con el servicio de #Movistar o es que el servicio y atenci\xc3\xb3n es un asco!!!\nLlevo 3 d\xc3\xadas s\xe2\x80\xa6'

2021-07-21 11:02:12,"b'Atenci\xc3\xb3n: Telef\xc3\xb3nica Venezolana, C.A. informa a todos sus clientes en todo el territorio nacional, que este Jueves\xe2\x80\xa6 https://t.co/OrmLBSgCCT'"

2021-07-21 10:59:42,b'@movistar_es Hoy de momento dos m\xc3\xa1s. Muchas gracias por vuestra facilidad en resolver los problema. #movistar https://t.co/GKkwk8DyqV'

2021-07-21 08:59:29,"b'Ya que #movistar no quiere contectar el edificio nuevo a su red, #orange o #vodafone me pon\xc3\xa9is conectar a la red ?\xe2\x80\xa6 https://t.co/oHMVgjaHzN'"

2021-07-21 08:52:51,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 08:20:36,b'#movistar Actualmente puede haber interrupciones! #movistardown M\xc3\xa1s informaci\xc3\xb3n en: https://t.co/3Xmpx5NrvP'

2021-07-21 07:42:49,b'RT MeriStation: Esta es la lista completa con todas las pel\xc3\xadculas y series de estreno que llegan esta semana a plat\xe2\x80\xa6 https://t.co/AjxouG5P5o'

2021-07-21 07:21:11,b'RT @leadsdevalor: #Anunciantes #M\xc3\xa1sM\xc3\xb3vil #Movistar Operadores espa\xc3\xb1oles firman un nuevo c\xc3\xb3digo deontol\xc3\xb3gico para aumentar la protecci\xc3\xb3n de\xe2\x80\xa6'

2021-07-21 07:20:07,b'#Anunciantes #M\xc3\xa1sM\xc3\xb3vil #Movistar Operadores espa\xc3\xb1oles firman un nuevo c\xc3\xb3digo deontol\xc3\xb3gico para aumentar la protecci\xe2\x80\xa6 https://t.co/3wEVicOmvE'

2021-07-21 06:48:04,b'Esta es la lista completa con todas las pel\xc3\xadculas y series de estreno que llegan esta semana a plataformas como\xe2\x80\xa6 https://t.co/J3IKxComLG'

2021-07-21 05:16:28,b'Todos los d\xc3\xadas esta con problemas \xf0\x9f\x98\x92 #Movistar https://t.co/QfNKZuX2s7'

2021-07-21 05:14:43,b'Que pasa con #movistarchile #Movistar'

2021-07-21 03:57:09,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:38:24,"b'RT @zulianamaracuch: \xc2\xbfQue pasa #Movistar ? Arreglas o no la se\xc3\xb1al. Esto es desesperante. \xc3\x9anica v\xc3\xada de comunicaci\xc3\xb3n  por la web, llamadas y\xe2\x80\xa6'"

2021-07-21 02:25:45,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:24:35,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:24:12,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:23:23,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:22:38,"b'RT @MobileHPlus: Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero datos,. L\xe2\x80\xa6'"

2021-07-21 02:22:01,"b'Al parecer el Martes 13 le hizo da\xc3\xb1o a la estatal Movistar. Desde ese d\xc3\xada la se\xc3\xb1al est\xc3\xa1 nula, intermitente, cero da\xe2\x80\xa6 https://t.co/OweEPeyf4B'"

2021-07-21 02:11:49,b'Ser\xc3\xa9 el \xc3\xbanico que tiene problemas con el servicio de #Movistar o es que el servicio y atenci\xc3\xb3n es un asco!!!\nLlevo\xe2\x80\xa6 https://t.co/bkVnD3n99u'

2021-07-21 02:09:33,"b'Dios m\xc3\xado, venir de un pa\xc3\xads donde tienes internet 24/7 y llegar a un pa\xc3\xads donde m\xc3\xadnimo se te va el internet 20 veces\xe2\x80\xa6 https://t.co/5YoovvmA3s'"

2021-07-21 02:00:00,b'\xc2\xa1Mantente siempre en l\xc3\xadnea! Haz una recarga en tu #S\xc3\xbaperS\xc3\xa1nchez m\xc3\xa1s cercano desde $20 en #VirginMovil y desde $10 e\xe2\x80\xa6 https://t.co/8uR3urju36'

2021-07-21 01:34:00,b'Que clase de oferta es est\xc3\xa1 #movistar. Puedo AUMENTAR m\xc3\xad plan de 65.90 a 89.90; o puedo REBAJAR de 65.90 a 75.90. https://t.co/OoKTIKJV8n'

2021-07-21 01:26:10,"b'RT @zulianamaracuch: \xc2\xbfQue pasa #Movistar ? Arreglas o no la se\xc3\xb1al. Esto es desesperante. \xc3\x9anica v\xc3\xada de comunicaci\xc3\xb3n  por la web, llamadas y\xe2\x80\xa6'"

2021-07-21 01:21:52,"b'\xc2\xbfQue pasa #Movistar ? Arreglas o no la se\xc3\xb1al. Esto es desesperante. \xc3\x9anica v\xc3\xada de comunicaci\xc3\xb3n  por la web, llamadas\xe2\x80\xa6 https://t.co/sGFh6Wa2Uf'"

2021-07-21 00:26:48,b'RT @quincallamcbo1: RECARGA TU SALDO #DIGITEL #MOVISTAR #MOVILNET Y PAGA CON #RESERVE #GLUFCO #ORINOCO.IO #VALIU #ZINLI #CRIPTOMONEDAS #UPH\xe2\x80\xa6'

2021-07-21 00:26:37,b'RECARGA TU SALDO #DIGITEL #MOVISTAR #MOVILNET Y PAGA CON #RESERVE #GLUFCO #ORINOCO.IO #VALIU #ZINLI #CRIPTOMONEDAS\xe2\x80\xa6 https://t.co/sNDhEPBQG4'

2021-07-20 23:55:37,b'RT @JUXUBA: #movistar te odio!!! Se\xc3\xb1al como el horto @MovistarChile'

2021-07-20 23:55:16,b'#movistar te odio!!! Se\xc3\xb1al como el horto @MovistarChile'

2021-07-20 23:42:20,b'#Claro #entel #movistar #wom sin se\xc3\xb1al en curimon y San Felipe.'

2021-07-20 22:24:09,b'@Pam_Mora @EstebanOrtizMD Les hace perder el tiempo y saliva \xf0\x9f\x98\x84. \nEs broma. Si me da pena de quien trabaja en call c\xe2\x80\xa6 https://t.co/kAZVsACv2P'

2021-07-20 22:19:53,b'RT @PazMaturanac: #movistar sin internet hace 30 minutos aprox. #laflorida @AyudaMovistarCL'

2021-07-20 22:06:39,b'Cuando decides abandonar #movistar @movistar_es despu\xc3\xa9s de m\xc3\xa1s de 15 a\xc3\xb1os con ellos. Cada d\xc3\xada tienen m\xc3\xa1s competenci\xe2\x80\xa6 https://t.co/iDdQKdLuc8'

2021-07-20 21:18:05,b'@AImagro_OEA2015 no te atiendan m\xc3\xa1s por tel\xc3\xa9fono y as\xc3\xad pues no solo te obligan a ir a sus centros en f\xc3\xadsico a perde\xe2\x80\xa6 https://t.co/TXyzwRHyJt'

2021-07-20 21:12:53,b'RT @meganoticiascl: \xf0\x9f\x94\xb4 Usuarios de redes sociales reportan fallas en servicios de compa\xc3\xb1\xc3\xada #Movistar\nhttps://t.co/EpCE0v0dCW'

2021-07-20 20:48:24,b'A veces siento que hasta en Africa tienen mejor internet te odio #movistar y te odio #entel https://t.co/roF5BK7KrM'

2021-07-20 20:36:34,b'\xf0\x9f\x94\xb4 Usuarios de redes sociales reportan fallas en servicios de compa\xc3\xb1\xc3\xada #Movistar\nhttps://t.co/EpCE0v0dCW'

2021-07-20 20:28:56,b'#movistar sin internet en el cel desde hace 1 hora aprox. \n@AyudaMovistarCL'

2021-07-20 20:02:47,b'#movistar sin internet hace 30 minutos aprox. #laflorida @AyudaMovistarCL'

2021-07-20 19:59:45,b'#movistar que pasa!!!! Necesito trabajar y avanzar!!!! #LasCondes'

2021-07-20 19:57:36,b'#movistar que pasa!!!!!'

2021-07-20 19:55:28,b'Hace 20 Min Se cay\xc3\xb3 #movistar. #santiagocentro @AyudaMovistarCL'

2021-07-20 19:50:05,b'RT @BrahianOficial2: Se Cay\xc3\xb3 #movistar @AyudaMovistarCL #LaSerena'

2021-07-20 19:48:25,b'Se Cay\xc3\xb3 #movistar @AyudaMovistarCL #LaSerena'

2021-07-20 19:44:55,b'RT @outagedetect: \xf0\x9f\x86\x97 #Falla Moderada de internet que ya termin\xc3\xb3: #Movistar en #Chile desde las 15:30 resuelta despu\xc3\xa9s de 5 minutos.\n\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 Reci\xe2\x80\xa6'

2021-07-20 19:41:50,b'RT @outagedetect: \xf0\x9f\x86\x97 #Falla Moderada de internet que ya termin\xc3\xb3: #Movistar en #Chile desde las 15:30 resuelta despu\xc3\xa9s de 5 minutos.\n\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 Reci\xe2\x80\xa6'

2021-07-20 19:41:39,b'RT @outagedetect: \xf0\x9f\x86\x97 #Falla Moderada de internet que ya termin\xc3\xb3: #Movistar en #Chile desde las 15:30 resuelta despu\xc3\xa9s de 5 minutos.\n\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 Reci\xe2\x80\xa6'

2021-07-20 19:41:10,b'\xf0\x9f\x86\x97 #Falla Moderada de internet que ya termin\xc3\xb3: #Movistar en #Chile desde las 15:30 resuelta despu\xc3\xa9s de 5 minutos.\xe2\x80\xa6 https://t.co/27oEWQgJNX'

2021-07-20 19:31:17,b'Se cay\xc3\xb3 #movistar ???? Ayudaaaaaaa'

2021-07-20 19:29:17,b'Se cay\xc3\xb3 #movistar @AyudaMovistarCL #temuco'

2021-07-20 19:20:23,b'RT @juanchoaupazgz: 12 llamadas de @movistar_es en dos d\xc3\xadas. Esto es acoso telef\xc3\xb3nico @facua  #movistar https://t.co/UkHZ9w6tOJ'

2021-07-20 19:20:15,"b'#Movistar @AyudaMovistarCL llev\xc3\xb3 163 d\xc3\xadas SIN internet ni telefon\xc3\xada fija. \nNuevamente, necesito q hagan los descuen\xe2\x80\xa6 https://t.co/F0p6roH1yB'"

2021-07-20 19:10:46,b'12 llamadas de @movistar_es en dos d\xc3\xadas. Esto es acoso telef\xc3\xb3nico @facua  #movistar https://t.co/UkHZ9w6tOJ'

2021-07-20 18:44:27,b'@MovistarArg @DNDConsumidor @LANACION @clarincom @prensac5n @PersonalAr @ClaroArgentina por q es tan deficiente la\xe2\x80\xa6 https://t.co/C8AmpfhjJY'

2021-07-20 18:31:26,b'RT @culturaencadena: \xc2\xa1Gu\xc3\xada de #Novedades en #HBO #Netflix #AmazonPrimeVideo #Filmin #Movistar!\n\nCon enlaces directos a cada plataforma + Do\xe2\x80\xa6'

2021-07-20 18:23:19,"b'En #Maracaibo  la se\xc3\xb1al #Movistar  est\xc3\xa1 muy inestable, no para llamadas sirve https://t.co/vZ3yXvrSpY'"

2021-07-20 18:00:51,b'\xc2\xa1Gu\xc3\xada de #Novedades en #HBO #Netflix #AmazonPrimeVideo #Filmin #Movistar!\n\nCon enlaces directos a cada plataforma +\xe2\x80\xa6 https://t.co/4aEVdkAU8y'

2021-07-20 17:55:46,"b'Es increible el desinteres x tratar de hacerte sentir minimamente cuidado o valorado de las empresas, en este caso\xe2\x80\xa6 https://t.co/mTN8xDliOK'"

2021-07-20 17:50:27,b'Dos veces me hicieron ir hasta la oficinas de #Movistar y la soluci\xc3\xb3n era llamar por telefono a atenci\xc3\xb3n al cliente\xe2\x80\xa6 https://t.co/Hm5Nc658un'

2021-07-20 17:01:00,b'#Movistar #Per\xc3\xba retransmitir\xc3\xa1 por primera vez la #Lima Games Week [En Ingl\xc3\xa9s] https://t.co/MNrmmH8CgA'

2021-07-20 15:54:13,b'#Plataformasdestreaming #Critica #StarPlus #Netflix #HBOMax #Amazonprimevideo #ESPN #DisneyPlus #Claro #Tigo\xe2\x80\xa6 https://t.co/qMTSUYqaqn'

2021-07-20 15:44:40,b'RT @maymadoca: @movistar_es @LaResistencia Hay que mejorar la cobertura en #Vallcanera #Sils #movistar'

2021-07-20 15:33:00,b'TikTok Extra solo por Movistar+.\n\nhttps://t.co/p3gdWQeHrc\n\n#MauroLibi #MauroLibiCrestani #GrupoLibi #Asociacion\xe2\x80\xa6 https://t.co/vbWC4ioZ7m'

2021-07-20 15:19:34,"b'Otra vez otra empresa haciendo lo mejor que saben hacer las empresas, cagarse en el cliente. Esta vez, Telef\xc3\xb3nica o\xe2\x80\xa6 https://t.co/LCZOvQ8NLK'"

2021-07-20 15:03:31,"b'El Internet de #movistar ,sigue un asco...\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae'"

2021-07-20 14:30:13,"b""LO M\xc3\x81S LE\xc3\x8dDO | Movistar ata a su 'golden boy' David Broncano, que ampliar\xc3\xa1 su equipo y se mudar\xc3\xa1 de teatro.\xe2\x80\xa6 https://t.co/ZcbSDeT6QH"""

2021-07-20 13:48:46,b'RT @MiguelAngelPre8: Llevo tres dias con una incidencia no resulta de @Movistar_Team #movistar que no permite acceder a los servicios contr\xe2\x80\xa6'

2021-07-20 12:49:17,b'Solo me resta decir....#Movistar tendr\xc3\xada que estar en lugar de las chotas de madera....\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3 seria la \xc3\xbanica empresa\xe2\x80\xa6 https://t.co/8y0xAwcBoG'

2021-07-20 12:18:53,b'Supernormal m\xc3\xa1s que normal...es una basura. No acierta ni un chiste. #Supernormal #Movistar'

2021-07-20 11:11:47,"b'@alobatof1 Siendo honesto. #movistar deber\xc3\xada poner a lo aficionados esa c\xc3\xa1mara en directo, al que no le guste que valla a otra cadena'"

2021-07-20 10:16:26,b'RT @leoperiodista: #19jul..Habitantes de Santa Cruz de Mora denuncian que  est\xc3\xa1n sin se\xc3\xb1al #Movistar ..Piden a @ayudamovistarVe atender la\xe2\x80\xa6'

2021-07-20 09:35:06,b'RT @leoperiodista: #19jul..Habitantes de Santa Cruz de Mora denuncian que  est\xc3\xa1n sin se\xc3\xb1al #Movistar ..Piden a @ayudamovistarVe atender la\xe2\x80\xa6'

2021-07-20 07:53:22,b'RT MeriStation: Esta es la lista completa con todas las pel\xc3\xadculas y series de estreno que llegan esta semana a plat\xe2\x80\xa6 https://t.co/n637JAAkv2'

2021-07-20 07:11:20,"b'RT @MeriStation: Esta es la lista completa con todas las pel\xc3\xadculas y series de estreno que llegan esta semana a plataformas como #Netflix,\xe2\x80\xa6'"

2021-07-20 06:15:00,b'Esta es la lista completa con todas las pel\xc3\xadculas y series de estreno que llegan esta semana a plataformas como\xe2\x80\xa6 https://t.co/ql8hmyFgsQ'

2021-07-20 04:02:59,b'Vg de internet de #movistar @MovistarEC mal\xc3\xadsimo'

2021-07-20 03:10:14,"b'RT @leandrokemero: Muy mala atenci\xc3\xb3n al cliente de @MovistarArg qui\xc3\xa9nes primero me dieron de baja una l\xc3\xadnea sin previo aviso, envi\xc3\xa9 consult\xe2\x80\xa6'"

